FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C;IDAGLO_KAN;IMEAGLO_KA;IDAGLO_VOD;IMEAGLO_VO
2483;HS;11620663;74; ;74;16276146;10093287;11026826;21429392;10252580;2008-11-24 0:00:00;2008-11-24 0:00:00;V;573364;169285;0; ;0; 
2484;HS;11620671;75; ;75;16276146;10093287;11026826;21429392;10252580;2008-11-24 0:00:00;2008-11-24 0:00:00;V;573361;169253;0; ;0; 
2485;HS;19125726;72; ;72;16275565;10092698;11026826;21429392;10252822;2002-02-06 0:00:00;2002-02-06 0:00:00;V;576268;168667;3064;Gornja Radgona;3064;Črešnjevci
2486;HS;19126021;1;A;1A;16276103;10093236;11026826;21429392;10253144;2002-06-12 0:00:00;2002-06-12 0:00:00;V;571795;169545;0; ;0; 
2487;HS;19134954;33;A;33A;16276049;10093171;11026826;21432237;10259371;2013-04-02 0:00:00;2013-04-02 0:00:00;V;577637;162952;0; ;0; 
2488;HS;11599117;34; ;34;16275735;10092868;11026826;21432237;10252776;2011-05-06 0:00:00;2011-05-06 0:00:00;V;574237;165455;0; ;0; 
2489;HS;19134261;31;C;31C;16275735;10092868;11026826;21432237;10252776;2012-02-03 0:00:00;2012-02-03 0:00:00;V;573981;165179;0; ;0; 
2490;HS;11616135;8; ;8;16276073;10093201;11026826;21429392;10252806;2011-03-03 0:00:00;2011-03-03 0:00:00;V;575507;166373;0; ;0; 
2491;HS;19134750;36;A;36A;16275956;10093082;11026826;21431745;19129179;2012-10-24 0:00:00;2012-10-24 0:00:00;V;578248;168703;3064;Gornja Radgona;3081;Mele
2492;HS;19133451;37;B;37B;16276286;10093414;11026826;21429392;10253004;2011-04-18 0:00:00;2011-04-18 0:00:00;V;571706;167880;50158;Spodnja Ščavnica;0; 
2493;HS;19127940;62;A;62A;16276464;10093619;11026826;21429392;10252857;2004-05-24 0:00:00;2004-05-24 0:00:00;V;573671;167146;0; ;0; 
2494;HS;19118169;42;D;42D;16275735;10092868;11026826;21432237;10252911;2012-06-01 0:00:00;2012-06-01 0:00:00;V;574632;165417;0; ;0; 
2495;HS;19134407;4;A;4A;16185205;10092752;11026826;21429392;10252652;2012-04-16 0:00:00;2012-04-16 0:00:00;V;575964;170506;3064;Gornja Radgona;3064;Črešnjevci
2496;HS;19128075;12;U;12U;16184934;10092752;11026826;21429392;10253217;2004-08-19 0:00:00;2004-08-19 0:00:00;V;576173;170949;3064;Gornja Radgona;0; 
2497;HS;19128083;12;T;12T;16184934;10092752;11026826;21429392;10253217;2004-08-19 0:00:00;2004-08-19 0:00:00;V;576178;170941;3064;Gornja Radgona;0; 
2498;HS;19129721;28;F;28F;16184829;10092752;11026826;21429392;10256852;2013-05-20 0:00:00;2013-05-20 0:00:00;V;577244;169266;3064;Gornja Radgona;0; 
2499;HS;19129896;28;J;28J;16184829;10092752;11026826;21429392;10256852;2013-05-20 0:00:00;2013-05-20 0:00:00;V;577453;169156;3064;Gornja Radgona;0; 
2500;HS;11594298;20; ;20;16275620;10092779;11026826;21432237;10255023;2013-03-25 0:00:00;2013-03-25 0:00:00;V;574717;162809;0; ;0; 
2501;HS;11643175;32; ;32;16276456;10093597;11026826;21429392;10252890;2011-03-10 0:00:00;2011-03-10 0:00:00;V;569208;167152;0; ;0; 
2502;HS;11618367;67; ;67;16276103;10093236;11026826;21428353;19135012;2013-05-20 0:00:00;2013-05-20 0:00:00;V;569496;169104;0; ;0; 
2503;HS;11590730;5; ;5;16184918;10092752;11026826;21429392;10253250;2011-03-03 0:00:00;2011-03-03 0:00:00;V;575959;171043;3064;Gornja Radgona;3064;Črešnjevci
2504;HS;19131157;15; ;15;16184900;10092752;11026826;21429392;10252644;2008-11-10 0:00:00;2008-11-10 0:00:00;V;575827;170830;3064;Gornja Radgona;3064;Črešnjevci
2505;HS;19130339;27; ;27;16275735;10092868;11026826;21432237;10252776;2007-06-21 0:00:00;2007-06-21 0:00:00;V;574241;165212;0; ;0; 
2506;HS;19134270;100;A;100A;16275565;10092698;11026826;21429392;10256844;2012-02-07 0:00:00;2012-02-07 0:00:00;V;576467;168687;3064;Gornja Radgona;3064;Črešnjevci
2507;HS;19131297;30;B;30B;16275956;10093082;11026826;21431745;19129179;2009-01-07 0:00:00;2009-01-07 0:00:00;V;578299;168737;3064;Gornja Radgona;3081;Mele
2508;HS;11606164;9;A;9A;16275891;10093023;11026826;21432237;10255228;2009-01-13 0:00:00;2009-01-13 0:00:00;V;572247;164364;0; ;0; 
2509;HS;19134474;37;A;37A;16275565;10092698;11026826;21429392;10252822;2012-05-21 0:00:00;2012-05-21 0:00:00;V;576224;169006;3064;Gornja Radgona;3064;Črešnjevci
2510;HS;19129802;4;A;4A;16185159;10092752;11026826;21429392;10257204;2006-12-13 0:00:00;2006-12-13 0:00:00;V;576763;169855;3064;Gornja Radgona;3064;Črešnjevci
2511;HS;11598200;2; ;2;16275719;10092841;11026826;21432237;10255287;2007-05-09 0:00:00;2007-05-09 0:00:00;V;574495;161056;0; ;0; 
2512;HS;11598234;4; ;4;16275719;10092841;11026826;21432237;10255287;2007-05-09 0:00:00;2007-05-09 0:00:00;V;574562;160961;0; ;0; 
2513;HS;19130053;41;A;41A;16275662;10092817;11026826;21429392;10252725;2007-02-28 0:00:00;2007-02-28 0:00:00;V;574084;170472;0; ;0; 
2514;HS;19130274;28;A;28A;16276014;10093155;11026826;21429392;10638950;2007-05-28 0:00:00;2007-05-28 0:00:00;V;575758;169864;3064;Gornja Radgona;3064;Črešnjevci
2515;HS;11636748;28; ;28;16276308;10093449;11026826;21432237;10255015;2007-03-28 0:00:00;2007-03-28 0:00:00;V;575995;161385;0; ;0; 
2516;HS;11636608;16; ;16;16276308;10093449;11026826;21432237;10255015;2007-04-18 0:00:00;2007-04-18 0:00:00;V;575553;161383;0; ;3046;Spodnji Ivanjci
2517;HS;11630049;20; ;20;16276227;10093350;11026826;21432237;19127338;2003-11-04 0:00:00;2003-11-05 0:00:00;V;573211;165354;0; ;0; 
2518;HS;11630057;21; ;21;16276227;10093350;11026826;21432237;19127338;2003-11-04 0:00:00;2003-11-05 0:00:00;V;573481;165451;0; ;0; 
2519;HS;11630065;22; ;22;16276227;10093350;11026826;21432237;19127338;2003-11-04 0:00:00;2003-11-05 0:00:00;V;573608;165315;0; ;0; 
2520;HS;11634737;1; ;1;16276286;10093414;11026826;21428353;19127419;2003-11-04 0:00:00;2003-11-05 0:00:00;V;568606;168986;0; ;0; 
2521;HS;11618391;70; ;70;16276103;10093236;11026826;21428353;19127451;2003-11-04 0:00:00;2003-11-05 0:00:00;V;569386;169146;0; ;0; 
2522;HS;11618405;71; ;71;16276103;10093236;11026826;21428353;19127451;2003-11-04 0:00:00;2003-11-05 0:00:00;V;569367;169140;0; ;0; 
2523;HS;11618413;72; ;72;16276103;10093236;11026826;21428353;19127451;2003-11-04 0:00:00;2003-11-05 0:00:00;V;569347;169154;0; ;0; 
2524;HS;11618421;73; ;73;16276103;10093236;11026826;21428353;19127451;2003-11-04 0:00:00;2003-11-05 0:00:00;V;569317;169172;0; ;0; 
2525;HS;19129411;2; ;2;16275956;10093082;11026826;21431745;19129179;2006-05-24 0:00:00;2006-05-24 0:00:00;V;578168;169116;3064;Gornja Radgona;0; 
2526;HS;19130070;42;A;42A;16276049;10093171;11026826;21432237;10259371;2007-03-05 0:00:00;2007-03-05 0:00:00;V;577654;163558;0; ;0; 
2527;HS;19130100;14; ;14;16185078;10092752;11026826;21429392;10253101;2007-03-26 0:00:00;2007-03-26 0:00:00;V;576261;169590;3064;Gornja Radgona;3064;Črešnjevci
2528;HS;19126374;100;A;100A;16276146;10093287;11026826;21429392;10252580;2003-02-24 0:00:00;2003-02-24 0:00:00;V;573571;169143;0; ;0; 
2529;HS;19126382;48;A;48A;16276006;10093147;11026826;21432237;10255074;2003-02-24 0:00:00;2003-02-24 0:00:00;V;571436;162689;0; ;0; 
2530;HS;19126366;51;A;51A;16275565;10092698;11026826;21429392;10252814;2003-02-03 0:00:00;2003-02-03 0:00:00;V;576457;168985;3064;Gornja Radgona;3064;Črešnjevci
2531;HS;19126439;15;A;15A;16276073;10093201;11026826;21429392;10252806;2003-02-25 0:00:00;2003-02-25 0:00:00;V;575274;166931;0; ;0; 
2532;HS;19130126;44; ;44;16276197;10093333;11026826;21432237;10252938;2007-04-04 0:00:00;2007-04-04 0:00:00;V;572340;164315;0; ;0; 
2533;HS;11636578;14; ;14;16276308;10093449;11026826;21432237;10255015;2007-04-04 0:00:00;2007-04-04 0:00:00;V;575588;161529;0; ;3046;Spodnji Ivanjci
2534;HS;11605320;21; ;21;16275875;10093007;11026826;21429392;10252954;2003-02-25 0:00:00;2003-02-25 0:00:00;V;572961;166822;0; ;0; 
2535;HS;11605311;20; ;20;16275875;10093007;11026826;21429392;10252954;2003-02-25 0:00:00;2003-02-25 0:00:00;V;572946;166541;0; ;0; 
2536;HS;19126447;20;A;20A;16275875;10093007;11026826;21429392;10252954;2003-02-25 0:00:00;2003-02-25 0:00:00;V;572551;166224;0; ;0; 
2537;HS;11621651;19; ;19;16276154;10093295;11026826;21429392;10252792;2011-04-18 0:00:00;2011-04-18 0:00:00;V;576264;166247;0; ;0; 
2538;HS;19133915;74;I;74I;16276286;10093414;11026826;21429392;10252997;2011-08-05 0:00:00;2011-08-05 0:00:00;V;570859;167755;0; ;0; 
2539;HS;19134679;4;B;4B;16185205;10092752;11026826;21429392;10252652;2012-09-12 0:00:00;2012-09-12 0:00:00;V;575951;170480;3064;Gornja Radgona;3064;Črešnjevci
2540;HS;19122158;37;A;37A;16276197;10093333;11026826;21432237;10252938;2012-02-02 0:00:00;2012-02-02 0:00:00;V;573485;164050;0; ;0; 
2541;HS;11629377;38; ;38;16276197;10093333;11026826;21432237;10252938;2012-02-02 0:00:00;2012-02-02 0:00:00;V;573040;164168;0; ;0; 
2542;HS;19137368;35;A;35A;16275565;10092698;11026826;21429392;10252822;2016-06-13 0:00:00;2016-06-13 0:00:00;V;576205;169067;3064;Gornja Radgona;3064;Črešnjevci
2543;HS;11589898;49; ;49;16184861;10092752;11026826;21429392;10253063;2016-06-09 0:00:00;2016-06-09 0:00:00;V;576448;170337;3064;Gornja Radgona;3064;Črešnjevci
2544;HS;19134695;38;A;38A;16276286;10093414;11026826;21429392;10253004;2016-06-13 0:00:00;2016-06-13 0:00:00;V;571788;167755;50158;Spodnja Ščavnica;0; 
2545;HS;11614329;20; ;20;16276049;10093171;11026826;21432237;10259371;2016-08-05 0:00:00;2016-08-05 0:00:00;V;577472;162593;0; ;0; 
2546;HS;11638996;57; ;57;16276367;10093490;11026826;21432237;10255171;2016-08-26 0:00:00;2016-08-26 0:00:00;V;576495;163699;0; ;0; 
2547;HS;19137252;5; ;5;16185132;10092752;11026826;21429392;10253098;2016-04-26 0:00:00;2016-04-26 0:00:00;V;576436;169657;3064;Gornja Radgona;0; 
2548;HS;19134920;43;D;43D;16276456;10093597;11026826;21429392;10252890;2013-02-19 0:00:00;2013-02-19 0:00:00;V;568820;166806;0; ;0; 
2549;HS;11618308;61; ;61;16276103;10093236;11026826;21429392;10253144;2016-06-09 0:00:00;2016-06-09 0:00:00;V;570190;169191;0; ;0; 
2550;HS;11620701;78; ;78;16276146;10093287;11026826;21429392;10252580;2012-10-30 0:00:00;2012-10-30 0:00:00;V;573425;169290;0; ;0; 
2551;HS;19137244;45;C;45C;16275735;10092868;11026826;21432237;10252911;2016-04-22 0:00:00;2016-04-22 0:00:00;V;574774;165350;0; ;0; 
2552;HS;16391034;15; ;15;16184934;10092752;11026826;21429392;10253217;1996-07-30 0:00:00;1996-09-02 0:00:00;V;576104;170922;3064;Gornja Radgona;0; 
2553;HS;16391131;12;A;12A;16275875;10093007;11026826;21429392;10252954;1996-02-22 0:00:00;1996-09-02 0:00:00;V;573156;165578;0; ;0; 
2554;HS;11643337;43; ;43;16276456;10093597;11026826;21429392;10252890;2014-05-26 0:00:00;2014-05-26 0:00:00;V;569003;166846;0; ;0; 
2555;HS;19133435;30;C;30C;16184829;10092752;11026826;21429392;10257239;2011-04-04 0:00:00;2011-04-04 0:00:00;V;577339;169385;3064;Gornja Radgona;0; 
2556;HS;11606474;32; ;32;16275891;10093023;11026826;21432237;10255228;2012-11-28 0:00:00;2012-11-28 0:00:00;V;569990;164942;0; ;0; 
2557;HS;19132099;1; ;1;16185132;10092752;11026826;21429392;19132706;2015-12-14 0:00:00;2015-12-14 0:00:00;V;576409;169619;3064;Gornja Radgona;0; 
2558;HS;11619550;54; ;54;16276120;10093252;11026826;21429392;10253039;2014-02-27 0:00:00;2014-02-27 0:00:00;V;573576;171314;0; ;0; 
2559;HS;19126293;151; ;151;16275565;10092698;11026826;21429392;10252822;2002-11-20 0:00:00;2002-11-20 0:00:00;V;576003;168495;3064;Gornja Radgona;0; 
2560;HS;16551244;113;B;113B;16276006;10093147;11026826;21432237;10255210;1996-12-17 0:00:00;1997-01-07 0:00:00;V;570950;163574;0; ;0; 
2561;HS;19127885;29;B;29B;16275735;10092868;11026826;21432237;10252776;2004-04-02 0:00:00;2004-04-02 0:00:00;V;574024;165252;0; ;0; 
2562;HS;19127915;36;B;36B;16276286;10093414;11026826;21429392;10253004;2004-04-22 0:00:00;2004-04-22 0:00:00;V;571774;167850;50158;Spodnja Ščavnica;0; 
2563;HS;19126153;96;A;96A;16276146;10093287;11026826;21429392;10252946;2002-08-28 0:00:00;2002-08-28 0:00:00;V;573898;169326;0; ;0; 
2564;HS;19127842;42;C;42C;16275735;10092868;11026826;21432237;10252911;2004-02-18 0:00:00;2004-02-18 0:00:00;V;574681;165452;0; ;0; 
2565;HS;19128008;25;A;25A;16276049;10093171;11026826;21432237;10259371;2004-06-16 0:00:00;2004-06-16 0:00:00;V;577886;162517;0; ;0; 
2566;HS;19127958;28;A;28A;16184829;10092752;11026826;21429392;10257239;2004-06-01 0:00:00;2004-06-01 0:00:00;V;577023;169610;3064;Gornja Radgona;0; 
2567;HS;11596398;44; ;44;16275662;10092817;11026826;21429392;10252725;2004-06-17 0:00:00;2004-06-17 0:00:00;V;574276;170572;0; ;0; 
2568;HS;11630006;17; ;17;16276227;10093350;11026826;21429392;19128130;2004-09-23 0:00:00;2004-09-23 0:00:00;V;573809;165879;0; ;0; 
2569;HS;11592406;1; ;1;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576527;170945;3064;Gornja Radgona;3064;Črešnjevci
2570;HS;11592422;3; ;3;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576536;170959;3064;Gornja Radgona;3064;Črešnjevci
2571;HS;11592457;5; ;5;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576546;170971;3064;Gornja Radgona;3064;Črešnjevci
2572;HS;11592473;9; ;9;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576526;170996;3064;Gornja Radgona;3064;Črešnjevci
2573;HS;11592481;11; ;11;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576509;171008;3064;Gornja Radgona;3064;Črešnjevci
2574;HS;11592490;13; ;13;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576490;171003;3064;Gornja Radgona;3064;Črešnjevci
2575;HS;19117936;29;A;29A;16184829;10092752;11026826;21429392;10257239;2004-02-11 0:00:00;2004-02-11 0:00:00;V;577636;169378;3064;Gornja Radgona;0; 
2576;HS;11592783;16; ;16;16185124;10092752;11026826;21429392;10253055;2004-02-17 0:00:00;2004-02-17 0:00:00;V;576416;170827;3064;Gornja Radgona;3064;Črešnjevci
2577;HS;19127826;7;A;7A;16276006;10093147;11026826;21432237;10255201;2004-02-16 0:00:00;2004-02-16 0:00:00;V;572240;163098;3168;Negova;3168;Negova
2578;HS;11592791;18; ;18;16185124;10092752;11026826;21429392;10253055;2004-02-17 0:00:00;2004-02-17 0:00:00;V;576432;170816;3064;Gornja Radgona;3064;Črešnjevci
2579;HS;11588786;34; ;34;16184829;10092752;11026826;21429392;10257239;2004-03-09 0:00:00;2004-03-09 0:00:00;V;577626;169270;3064;Gornja Radgona;0; 
2580;HS;11642918;11; ;11;16276456;10093597;11026826;21429392;10252890;1995-01-01 0:00:00;1995-01-01 0:00:00;V;569722;166837;0; ;0; 
2581;HS;11642985;17; ;17;16276456;10093597;11026826;21429392;10252890;1995-01-01 0:00:00;1995-01-01 0:00:00;V;569661;167092;0; ;0; 
2582;HS;11643027;21;A;21A;16276456;10093597;11026826;21429392;10252890;1995-01-01 0:00:00;1995-01-01 0:00:00;V;569494;167238;0; ;0; 
2583;HS;11635776;71; ;71;16276286;10093414;11026826;21429392;10253004;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571431;167402;0; ;0; 
2584;HS;11635849;75; ;75;16276286;10093414;11026826;21429392;10252997;1995-01-01 0:00:00;1995-01-01 0:00:00;V;571047;167654;0; ;0; 
2585;HS;11635911;81; ;81;16276286;10093414;11026826;21429392;10252997;1995-01-01 0:00:00;1995-01-01 0:00:00;V;570528;167930;0; ;0; 
2586;HS;11589391;5; ;5;16184861;10092752;11026826;21429392;10253268;2011-09-29 0:00:00;2011-09-29 0:00:00;V;576080;170947;3064;Gornja Radgona;3064;Črešnjevci
2587;HS;11621686;21; ;21;16276154;10093295;11026826;21429392;10252792;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576304;166324;0; ;0; 
2588;HS;11643221;36; ;36;16276456;10093597;11026826;21429392;10252890;1995-01-01 0:00:00;1995-01-01 0:00:00;V;569255;166955;0; ;0; 
2589;HS;11643418;3; ;3;16276464;10093619;11026826;21429392;10252784;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575313;167914;0; ;0; 
2590;HS;19138437;14;A;14A;16276065;10093198;11026826;21429392;10256836;2018-03-21 0:00:00;2018-03-21 0:00:00;V;576498;166717;0; ;0; 
2591;HS;11622119;50;A;50A;16276154;10093295;11026826;21429392;10252792;1995-01-01 0:00:00;1995-01-01 0:00:00;V;577242;166566;0; ;0; 
2592;HS;11629288;30; ;30;16276197;10093333;11026826;21432237;10252938;1995-01-01 0:00:00;1995-01-01 0:00:00;V;572681;165070;0; ;0; 
2593;HS;11643710;27; ;27;16276464;10093619;11026826;21429392;10252784;1995-01-01 0:00:00;1995-01-01 0:00:00;V;574703;167459;0; ;0; 
2594;HS;11636411;4; ;4;16276308;10093449;11026826;21432237;10255015;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575302;161983;0; ;0; 
2595;HS;11636462;7; ;7;16276308;10093449;11026826;21432237;10255015;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575571;161822;0; ;3046;Spodnji Ivanjci
2596;HS;11636535;11; ;11;16276308;10093449;11026826;21432237;10255015;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575532;161666;0; ;0; 
2597;HS;11638341;10; ;10;16276367;10093490;11026826;21432237;10255171;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576011;164789;0; ;0; 
2598;HS;11638384;14; ;14;16276367;10093490;11026826;21432237;10255171;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575901;164675;0; ;0; 
2599;HS;11638708;38; ;38;16276367;10093490;11026826;21432237;10255171;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575945;164029;0; ;0; 
2600;HS;11638767;41; ;41;16276367;10093490;11026826;21432237;10255171;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575935;163929;0; ;0; 
2601;HS;19136353;34;B;34B;16276049;10093171;11026826;21432237;10259371;2014-11-25 0:00:00;2014-11-25 0:00:00;V;577735;163101;0; ;0; 
2602;HS;11593097;3; ;3;16185183;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576508;170943;3064;Gornja Radgona;3064;Črešnjevci
2603;HS;11592465;7; ;7;16185086;10092752;11026826;21429392;10253047;2003-11-12 0:00:00;2003-11-12 0:00:00;V;576542;170986;3064;Gornja Radgona;3064;Črešnjevci
2604;HS;19123294;88;A;88A;16275565;10092698;11026826;21429392;10252814;2000-07-03 0:00:00;2000-07-03 0:00:00;V;576334;168612;3064;Gornja Radgona;3064;Črešnjevci
2605;HS;11615830;1; ;1;16276065;10093198;11026826;21429392;10256836;1995-01-01 0:00:00;1995-01-01 0:00:00;V;577233;167110;0; ;0; 
2606;HS;11615929;6; ;6;16276065;10093198;11026826;21429392;10256836;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576970;167282;0; ;0; 
2607;HS;11615953;9; ;9;16276065;10093198;11026826;21429392;10256836;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576536;167060;0; ;0; 
2608;HS;11581994;3; ;3;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576536;169335;3064;Gornja Radgona;0; 
2609;HS;11616194;13; ;13;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575330;166784;0; ;0; 
2610;HS;11616232;17; ;17;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575419;166973;0; ;0; 
2611;HS;11616291;22; ;22;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575616;167423;0; ;0; 
2612;HS;11589685;31; ;31;16184861;10092752;11026826;21429392;10253241;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576322;170641;3064;Gornja Radgona;3064;Črešnjevci
2613;HS;11592996;2; ;2;16185167;10092752;11026826;21429392;10252652;1995-01-01 0:00:00;1995-01-01 0:00:00;V;575933;170387;3064;Gornja Radgona;0; 
2614;HS;11590071;4; ;4;16184888;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576045;170885;3064;Gornja Radgona;3064;Črešnjevci
2615;HS;11616496;41; ;41;16276073;10093201;11026826;21429392;10252806;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576333;167424;0; ;0; 
2616;HS;11612881;87; ;87;16276006;10093147;11026826;21432237;10255210;2013-12-30 0:00:00;2013-12-30 0:00:00;V;570463;163089;0; ;0; 
2617;HS;11582320;35; ;35;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576189;169095;3064;Gornja Radgona;0; 
2618;HS;11582362;39; ;39;16275565;10092698;11026826;21429392;10252822;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576253;168927;3064;Gornja Radgona;0; 
2619;HS;11589227;25; ;25;16184853;10092752;11026826;21429392;10253268;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576129;171165;3064;Gornja Radgona;3064;Črešnjevci
2620;HS;11589260;29; ;29;16184853;10092752;11026826;21429392;10253268;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576058;171249;3064;Gornja Radgona;3064;Črešnjevci
2621;HS;11589316;34; ;34;16184853;10092752;11026826;21429392;10253276;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576074;171300;3064;Gornja Radgona;3064;Črešnjevci
2622;HS;11589367;2; ;2;16184861;10092752;11026826;21429392;10252679;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576064;170927;3064;Gornja Radgona;3064;Črešnjevci
2623;HS;11589413;7; ;7;16184861;10092752;11026826;21429392;10253268;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576083;170943;3064;Gornja Radgona;3064;Črešnjevci
2624;HS;11605435;28;A;28A;16275875;10093007;11026826;21429392;10252954;1995-01-01 0:00:00;1995-01-01 0:00:00;V;573371;166710;0; ;0; 
2625;HS;11592147;4; ;4;16185035;10092752;11026826;21429392;10252628;2000-04-05 0:00:00;2000-04-05 0:00:00;V;575201;171103;3064;Gornja Radgona;3064;Črešnjevci
2626;HS;19129934;16;D;16D;16184934;10092752;11026826;21429392;10253217;2007-01-18 0:00:00;2007-01-18 0:00:00;V;576127;170958;3064;Gornja Radgona;0; 
2627;HS;11644279;76; ;76;16276464;10093619;11026826;21429392;10252857;2013-12-27 0:00:00;2013-12-27 0:00:00;V;574412;167857;0; ;0; 
2628;HS;11583024;107; ;107;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576526;168505;3064;Gornja Radgona;3064;Črešnjevci
2629;HS;11583075;111; ;111;16275565;10092698;11026826;21429392;10256844;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576503;168374;3064;Gornja Radgona;3064;Črešnjevci
2630;HS;11593054;6; ;6;16185175;10092752;11026826;21429392;10253101;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576172;169713;3064;Gornja Radgona;3064;Črešnjevci
2631;HS;11593127;6; ;6;16185183;10092752;11026826;21429392;10252768;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576413;170951;3064;Gornja Radgona;3064;Črešnjevci
2632;HS;11593186;3; ;3;16185191;10092752;11026826;21429392;10253071;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576321;169878;3064;Gornja Radgona;3064;Črešnjevci
2633;HS;11590136;2; ;2;16184896;10092752;11026826;21429392;10252636;1995-01-01 0:00:00;1995-01-01 0:00:00;V;576166;170754;3064;Gornja Radgona;3064;Črešnjevci
