HSMID	ULICA	LABELA	NASLOV	STALNO	ZACASNO	VODA	KAN.	SMETI	GREZNICA	CADIS
19128083	Trg svobode	12T	Trg svobode 12T	0	0	1	1	0	1	1
19129721	Ljutomerska cesta	28F	Ljutomerska cesta 28F	0	0	1	1	0	0	1
19129896	Ljutomerska cesta	28J	Ljutomerska cesta 28J	0	0	1	0	1	0	1
11594298	Gornji Ivanjci	20	Gornji Ivanjci 20	3	0	0	0	1	1	1
11643175	Zagajski Vrh	32	Zagajski Vrh 32	3	0	3	0	1	1	1
11618367	Plitvički Vrh	67	Plitvički Vrh 67	1	0	1	0	1	0	1
11590730	Šlebingerjev breg	5	Šlebingerjev breg 5	2	0	1	1	0	1	1
19131157	Simoničev breg	15	Simoničev breg 15	2	0	1	0	1	1	1
19130339	Ivanjševski Vrh	27	Ivanjševski Vrh 27	0	0	1	0	1	0	1
19134270	Črešnjevci	100A	Črešnjevci 100A	3	0	1	1	0	1	1
19131297	Mele	30B	Mele 30B	3	0	1	1	0	0	1
11606164	Lokavci	9A	Lokavci 9A	5	0	3	0	1	1	1
19134474	Črešnjevci	37A	Črešnjevci 37A	0	0	1	1	0	0	1
19129802	Ob progi	4A	Ob progi 4A	3	0	1	1	0	1	1
11598200	Ivanjski Vrh	2	Ivanjski Vrh 2	2	0	0	0	1	1	1
11598234	Ivanjski Vrh	4	Ivanjski Vrh 4	5	0	0	0	1	1	1
19130053	Hercegovščak	41A	Hercegovščak 41A	0	0	1	0	1	0	1
19130274	Norički Vrh	28A	Norički Vrh 28A	3	1	1	1	0	1	1
11636748	Spodnji Ivanjci	28	Spodnji Ivanjci 28	5	0	1	0	1	1	1
11636608	Spodnji Ivanjci	16	Spodnji Ivanjci 16	6	0	1	0	0	0	1
11630049	Rodmošci	20	Rodmošci 20	1	0	0	0	1	0	1
11630057	Rodmošci	21	Rodmošci 21	0	0	1	0	0	0	1
11630065	Rodmošci	22	Rodmošci 22	1	0	1	0	1	1	1
11634737	Spodnja Ščavnica	1	Spodnja Ščavnica 1	3	1	0	0	1	1	1
11618391	Plitvički Vrh	70	Plitvički Vrh 70	6	0	1	0	1	1	1
11618405	Plitvički Vrh	71	Plitvički Vrh 71	0	0	1	0	1	0	1
11618413	Plitvički Vrh	72	Plitvički Vrh 72	0	0	0	0	0	0	0
11618421	Plitvički Vrh	73	Plitvički Vrh 73	0	0	0	0	0	0	0
19129411	Mele	2	Mele 2	0	0	1	0	1	1	1
19130070	Očeslavci	42A	Očeslavci 42A	0	1	1	0	1	1	1
19130100	Kajuhova ulica	14	Kajuhova ulica 14	1	0	1	1	0	0	1
19126374	Police	100A	Police 100A	4	0	0	0	1	1	1
19126382	Negova	48A	Negova 48A	0	1	3	0	1	1	1
19126366	Črešnjevci	51A	Črešnjevci 51A	0	0	1	1	0	1	1
19126439	Orehovski Vrh	15A	Orehovski Vrh 15A	0	0	1	0	1	0	1
19130126	Radvenci	44	Radvenci 44	2	0	3	0	1	1	1
11636578	Spodnji Ivanjci	14	Spodnji Ivanjci 14	2	0	1	0	1	1	1
11605320	Lastomerci	21	Lastomerci 21	1	0	1	0	1	1	1
11605311	Lastomerci	20	Lastomerci 20	6	0	1	0	1	1	1
19126447	Lastomerci	20A	Lastomerci 20A	1	0	0	0	1	1	1
11621651	Ptujska Cesta	19	Ptujska Cesta 19	6	0	1	0	1	1	1
19133915	Spodnja Ščavnica	74I	Spodnja Ščavnica 74I	4	0	3	0	1	1	1
19134679	Prežihova ulica	4B	Prežihova ulica 4B	3	0	1	1	0	1	1
19122158	Radvenci	37A	Radvenci 37A	7	0	0	0	1	1	1
11629377	Radvenci	38	Radvenci 38	6	0	0	0	1	1	1
19137368	Črešnjevci	35A	Črešnjevci 35A	4	0	1	1	0	1	1
11589898	Partizanska cesta	49	Partizanska cesta 49	4	0	1	1	0	1	1
19134695	Spodnja Ščavnica	38A	Spodnja Ščavnica 38A	18	12	3	0	0	0	1
11614329	Očeslavci	20	Očeslavci 20	3	0	1	0	1	1	1
11638996	Stavešinski Vrh	57	Stavešinski Vrh 57	2	0	1	0	1	1	1
19137252	Ob potoku	5	Ob potoku 5	0	0	1	1	0	1	1
19134920	Zagajski Vrh	43D	Zagajski Vrh 43D	3	0	3	0	1	1	1
11618308	Plitvički Vrh	61	Plitvički Vrh 61	3	0	1	0	1	0	1
11620701	Police	78	Police 78	0	0	1	0	1	0	1
19137244	Ivanjševski Vrh	45C	Ivanjševski Vrh 45C	5	0	1	0	1	1	1
16391034	Trg svobode	15	Trg svobode 15	0	0	0	0	0	0	0
16391131	Lastomerci	12A	Lastomerci 12A	1	0	1	0	1	1	1
11643337	Zagajski Vrh	43	Zagajski Vrh 43	1	2	3	0	1	1	1
19133435	Ljutomerska cesta	30C	Ljutomerska cesta 30C	0	0	1	1	0	1	1
11606474	Lokavci	32	Lokavci 32	4	0	3	0	1	1	1
19132099	Ob potoku	1	Ob potoku 1	3	0	1	1	0	1	1
11619550	Podgrad	54	Podgrad 54	6	0	1	1	0	1	1
19126293	Črešnjevci	151	Črešnjevci 151	3	0	1	1	0	1	1
16551244	Negova	113B	Negova 113B	4	0	0	0	1	1	1
19127885	Ivanjševski Vrh	29B	Ivanjševski Vrh 29B	4	0	1	0	1	1	1
19127915	Spodnja Ščavnica	36B	Spodnja Ščavnica 36B	2	0	3	0	1	1	1
19126153	Police	96A	Police 96A	3	0	1	0	1	1	1
19127842	Ivanjševski Vrh	42C	Ivanjševski Vrh 42C	2	0	1	0	1	1	1
19128008	Očeslavci	25A	Očeslavci 25A	3	0	1	0	1	1	1
19127958	Ljutomerska cesta	28A	Ljutomerska cesta 28A	0	0	0	1	1	1	1
11596398	Hercegovščak	44	Hercegovščak 44	1	1	1	0	1	1	1
11630006	Rodmošci	17	Rodmošci 17	4	0	1	0	1	1	1
11592406	Kocljeva ulica	1	Kocljeva ulica 1	16	5	1	1	0	0	1
11592422	Kocljeva ulica	3	Kocljeva ulica 3	17	0	1	1	0	0	1
11592457	Kocljeva ulica	5	Kocljeva ulica 5	25	0	1	1	0	0	1
11592473	Kocljeva ulica	9	Kocljeva ulica 9	25	0	1	1	0	0	1
11592481	Kocljeva ulica	11	Kocljeva ulica 11	26	0	1	1	0	0	1
11592490	Kocljeva ulica	13	Kocljeva ulica 13	31	6	1	1	0	0	1
19117936	Ljutomerska cesta	29A	Ljutomerska cesta 29A	0	0	1	0	0	1	1
11592783	Mladinska ulica	16	Mladinska ulica 16	28	0	1	1	0	0	1
19127826	Negova	7A	Negova 7A	0	0	3	1	0	1	1
11592791	Mladinska ulica	18	Mladinska ulica 18	29	1	1	1	0	0	1
11588786	Ljutomerska cesta	34	Ljutomerska cesta 34	0	0	1	1	0	1	1
11642861	Zagajski Vrh	7	Zagajski Vrh 7	5	0	3	0	1	1	1
11642918	Zagajski Vrh	11	Zagajski Vrh 11	1	0	3	0	0	0	1
11642985	Zagajski Vrh	17	Zagajski Vrh 17	0	0	0	0	0	0	0
11643027	Zagajski Vrh	21A	Zagajski Vrh 21A	1	0	0	0	1	0	1
11635776	Spodnja Ščavnica	71	Spodnja Ščavnica 71	3	0	3	0	0	1	1
11635849	Spodnja Ščavnica	75	Spodnja Ščavnica 75	7	0	3	0	1	1	1
11635911	Spodnja Ščavnica	81	Spodnja Ščavnica 81	5	0	3	0	1	1	1
11589391	Partizanska cesta	5	Partizanska cesta 5	14	1	1	1	0	1	1
11621686	Ptujska Cesta	21	Ptujska Cesta 21	0	0	1	0	0	0	1
11643221	Zagajski Vrh	36	Zagajski Vrh 36	2	0	3	0	1	1	1
11643418	Zbigovci	3	Zbigovci 3	3	0	1	0	1	1	1
19138437	Orehovci	14A	Orehovci 14A	5	0	0	0	0	0	0
11622119	Ptujska Cesta	50A	Ptujska Cesta 50A	3	0	1	0	1	1	1
11629288	Radvenci	30	Radvenci 30	5	0	3	0	1	1	1
11643710	Zbigovci	27	Zbigovci 27	6	0	1	0	1	1	1
11636411	Spodnji Ivanjci	4	Spodnji Ivanjci 4	4	0	0	0	1	1	1
11636462	Spodnji Ivanjci	7	Spodnji Ivanjci 7	3	0	1	0	1	1	1
11636535	Spodnji Ivanjci	11	Spodnji Ivanjci 11	0	0	0	0	0	0	0
11638341	Stavešinski Vrh	10	Stavešinski Vrh 10	0	0	1	0	1	0	1
11638384	Stavešinski Vrh	14	Stavešinski Vrh 14	0	0	1	0	1	0	1
11638708	Stavešinski Vrh	38	Stavešinski Vrh 38	0	1	1	0	1	0	1
11638767	Stavešinski Vrh	41	Stavešinski Vrh 41	3	0	1	0	1	1	1
19136353	Očeslavci	34B	Očeslavci 34B	3	0	1	0	1	1	1
11593097	Porabska ulica	3	Porabska ulica 3	29	0	1	1	0	0	1
11592465	Kocljeva ulica	7	Kocljeva ulica 7	23	1	1	1	0	0	1
19123294	Črešnjevci	88A	Črešnjevci 88A	3	0	1	1	0	1	1
11615830	Orehovci	1	Orehovci 1	4	0	1	0	1	1	1
11615929	Orehovci	6	Orehovci 6	5	0	1	0	1	1	1
11615953	Orehovci	9	Orehovci 9	1	0	0	0	1	0	1
11581994	Črešnjevci	3	Črešnjevci 3	1	0	1	1	0	1	1
11616194	Orehovski Vrh	13	Orehovski Vrh 13	0	2	1	0	1	1	1
11616232	Orehovski Vrh	17	Orehovski Vrh 17	5	0	1	0	1	1	1
11616291	Orehovski Vrh	22	Orehovski Vrh 22	2	0	1	0	1	1	1
11589685	Partizanska cesta	31	Partizanska cesta 31	1	0	1	0	0	1	1
11592996	Pod gozdom	2	Pod gozdom 2	2	0	1	0	0	1	1
11590071	Pokopališka cesta	4	Pokopališka cesta 4	3	0	1	1	0	1	1
11616496	Orehovski Vrh	41	Orehovski Vrh 41	4	0	1	0	1	1	1
11612881	Negova	87	Negova 87	1	0	3	0	1	0	1
11582320	Črešnjevci	35	Črešnjevci 35	1	0	1	1	0	1	1
11582362	Črešnjevci	39	Črešnjevci 39	0	1	1	1	0	0	1
11589227	Panonska ulica	25	Panonska ulica 25	0	0	1	1	0	1	1
11589260	Panonska ulica	29	Panonska ulica 29	0	0	0	0	0	0	0
11589316	Panonska ulica	34	Panonska ulica 34	25	0	1	1	0	0	1
11589367	Partizanska cesta	2	Partizanska cesta 2	6	0	1	1	0	0	1
11589413	Partizanska cesta	7	Partizanska cesta 7	3	0	1	1	0	0	1
11605435	Lastomerci	28A	Lastomerci 28A	4	0	1	0	1	1	1
11592147	Gasilska cesta	4	Gasilska cesta 4	4	0	1	1	0	1	1
19129934	Trg svobode	16D	Trg svobode 16D	0	0	1	1	0	0	1
11644279	Zbigovci	76	Zbigovci 76	5	0	1	0	0	0	1
11583024	Črešnjevci	107	Črešnjevci 107	3	0	1	1	0	1	1
11583075	Črešnjevci	111	Črešnjevci 111	5	0	1	1	0	1	1
11593054	Polička cesta	6	Polička cesta 6	2	0	1	1	0	1	1
11593127	Porabska ulica	6	Porabska ulica 6	34	5	1	1	0	0	1
11593186	Prečna ulica	3	Prečna ulica 3	3	0	1	1	0	1	1
11590136	Prešernova cesta	2	Prešernova cesta 2	0	0	0	0	0	0	0
11590195	Prešernova cesta	7	Prešernova cesta 7	0	0	1	1	0	0	1
11590233	Prešernova cesta	11	Prešernova cesta 11	0	0	0	0	0	0	0
11590284	Prešernova cesta	16	Prešernova cesta 16	3	0	1	1	0	1	1
11606512	Lokavci	35	Lokavci 35	2	0	3	0	1	1	1
11606563	Lokavci	39	Lokavci 39	4	0	0	0	1	1	1
11606610	Lokavci	43	Lokavci 43	5	0	0	0	0	1	1
11606644	Lomanoše	1	Lomanoše 1	0	0	1	0	1	0	1
11617999	Plitvički Vrh	32	Plitvički Vrh 32	0	0	0	0	0	0	0
11583369	Črešnjevci	138	Črešnjevci 138	6	0	1	0	1	1	1
11583415	Črešnjevci	143	Črešnjevci 143	0	0	1	0	1	0	1
11583474	Črešnjevci	149	Črešnjevci 149	6	0	1	1	0	1	1
11620680	Police	76	Police 76	0	0	1	0	1	1	1
11607047	Lomanoše	21	Lomanoše 21	4	0	1	0	1	1	1
11635024	Spodnja Ščavnica	21B	Spodnja Ščavnica 21B	3	0	3	0	1	1	1
11635091	Spodnja Ščavnica	26	Spodnja Ščavnica 26	3	0	0	0	0	0	0
19131564	Spodnja Ščavnica	74E	Spodnja Ščavnica 74E	4	0	3	0	1	1	1
19132455	Ivanjševci ob Ščavnici	3A	Ivanjševci ob Ščavnici 3A	4	0	1	0	1	1	1
11621066	Police	112	Police 112	0	0	0	0	0	0	0
11621139	Police	117	Police 117	1	0	0	0	0	0	0
11621210	Police	125	Police 125	1	0	1	0	1	1	1
11621279	Police	130	Police 130	4	0	1	0	1	1	1
11621325	Police	135	Police 135	0	0	1	0	0	0	1
11621368	Police	139	Police 139	0	0	0	0	0	0	0
11621414	Ptujska Cesta	2	Ptujska Cesta 2	3	0	0	0	1	1	1
11621465	Ptujska Cesta	5	Ptujska Cesta 5	4	0	1	0	1	1	1
11588301	Lackova ulica	13	Lackova ulica 13	0	0	0	0	0	0	0
19132285	Norički Vrh	18D	Norički Vrh 18D	3	0	1	1	0	1	1
16391166	Spodnja Ščavnica	18B	Spodnja Ščavnica 18B	4	0	1	0	1	1	1
11619002	Podgrad	1	Podgrad 1	2	0	1	1	0	1	1
19124665	Negova	15A	Negova 15A	2	0	3	0	1	0	1
11606857	Lomanoše	9	Lomanoše 9	0	0	0	0	0	0	0
11590390	Prešernova cesta	26	Prešernova cesta 26	7	0	1	1	0	1	1
11590438	Prešernova cesta	30	Prešernova cesta 30	1	0	1	1	0	1	1
11590497	Prešernova cesta	40	Prešernova cesta 40	1	0	1	1	0	1	1
11593313	Prežihova ulica	9	Prežihova ulica 9	1	1	1	0	0	1	1
11606881	Lomanoše	11	Lomanoše 11	2	0	0	0	1	1	1
11607071	Lomanoše	23	Lomanoše 23	0	0	0	0	0	0	0
11613632	Norički Vrh	30	Norički Vrh 30	1	0	1	1	0	1	1
11579370	Aženski Vrh	2	Aženski Vrh 2	7	0	1	0	1	1	1
19128385	Spodnja Ščavnica	17B	Spodnja Ščavnica 17B	3	0	1	0	1	1	1
11604358	Kunova	25	Kunova 25	0	0	0	0	0	0	0
11613497	Norički Vrh	17	Norički Vrh 17	6	0	1	1	0	1	1
11613543	Norički Vrh	21	Norički Vrh 21	1	0	1	1	0	1	1
11613594	Norički Vrh	26	Norički Vrh 26	3	0	1	1	0	1	1
11582567	Črešnjevci	57	Črešnjevci 57	4	0	1	1	0	1	1
11582800	Črešnjevci	83	Črešnjevci 83	5	1	0	1	0	1	1
19128270	Rozmanova ulica	6	Rozmanova ulica 6	4	0	0	1	0	1	1
19128202	Zbigovci	33A	Zbigovci 33A	4	0	1	0	1	1	1
19137236	Zbigovci	17B	Zbigovci 17B	6	0	1	0	1	1	1
19128610	Lomanoše	15B	Lomanoše 15B	2	0	0	0	1	0	1
19136370	Podgrad	39A	Podgrad 39A	3	0	1	1	0	0	1
11591949	Cesta na Stadion	5	Cesta na Stadion 5	0	0	0	0	0	0	0
11642896	Zagajski Vrh	9	Zagajski Vrh 9	4	0	3	0	1	1	1
11584373	Črešnjevci	230	Črešnjevci 230	3	0	1	1	0	1	1
19136094	Podgrad	51A	Podgrad 51A	0	0	0	0	0	0	0
11621198	Police	123	Police 123	4	0	1	0	1	1	1
19130169	Kajuhova ulica	12	Kajuhova ulica 12	4	0	1	1	0	1	1
11609767	Mele	35	Mele 35	3	1	1	1	0	1	1
11609813	Mele	40	Mele 40	7	0	1	1	0	1	1
11607012	Lomanoše	19	Lomanoše 19	4	0	1	0	1	1	1
11599206	Ivanjševski Vrh	42B	Ivanjševski Vrh 42B	0	0	1	0	1	0	1
11618359	Plitvički Vrh	66	Plitvički Vrh 66	0	0	0	0	0	0	0
11616089	Orehovski Vrh	4	Orehovski Vrh 4	2	0	0	0	1	1	1
11586856	Apaška cesta	3	Apaška cesta 3	0	0	1	1	0	0	1
11586929	Apaška cesta	8	Apaška cesta 8	0	0	0	0	0	0	0
11614205	Očeslavci	12A	Očeslavci 12A	5	0	1	0	1	1	1
11587984	Kerenčičeva ulica	5B	Kerenčičeva ulica 5B	0	0	1	1	0	1	1
19125297	Spodnji Ivanjci	22B	Spodnji Ivanjci 22B	3	0	0	0	1	1	1
11616453	Orehovski Vrh	37	Orehovski Vrh 37	1	0	1	0	1	0	1
11614728	Očeslavci	52	Očeslavci 52	0	0	0	0	0	0	0
11599508	Ivanjševski Vrh	64B	Ivanjševski Vrh 64B	0	0	1	0	1	0	1
11630022	Rodmošci	20A	Rodmošci 20A	3	0	1	0	1	1	1
19124886	Stavešinski Vrh	49A	Stavešinski Vrh 49A	1	0	1	0	1	0	1
19129829	Negova	99A	Negova 99A	5	0	3	0	1	1	1
19129772	Očeslavci	8B	Očeslavci 8B	3	0	1	0	1	1	1
11638899	Stavešinski Vrh	50	Stavešinski Vrh 50	0	0	1	0	1	0	1
11589189	Panonska ulica	22	Panonska ulica 22	1	0	1	1	0	1	1
19124592	Spodnja Ščavnica	94A	Spodnja Ščavnica 94A	2	0	3	0	1	1	1
19125025	Črešnjevci	94	Črešnjevci 94	2	0	1	1	0	1	1
19125246	Plitvički Vrh	23A	Plitvički Vrh 23A	5	0	1	0	1	1	1
19127974	Spodnja Ščavnica	45B	Spodnja Ščavnica 45B	3	0	0	0	1	0	1
19126412	Ptujska Cesta	35B	Ptujska Cesta 35B	6	0	1	0	1	1	1
19138933	Zbigovci	40B	Zbigovci 40B	0	0	1	0	1	0	1
19134091	Lomanoše	2A	Lomanoše 2A	1	0	0	0	1	1	1
19138992	Police	21B	Police 21B	0	0	0	0	0	0	0
19138984	Lastomerci	27A	Lastomerci 27A	0	0	1	0	1	0	1
11586872	Apaška cesta	5	Apaška cesta 5	4	0	1	0	0	1	1
11617824	Plitvički Vrh	16	Plitvički Vrh 16	4	0	1	0	1	1	1
11618065	Plitvički Vrh	38	Plitvički Vrh 38	3	0	1	0	1	1	1
11618138	Plitvički Vrh	46	Plitvički Vrh 46	3	0	1	0	1	1	1
19119459	Ivanjševci ob Ščavnici	6A	Ivanjševci ob Ščavnici 6A	2	0	0	0	1	1	1
19126323	Ob progi	3A	Ob progi 3A	2	0	1	1	0	1	1
11592937	Ob progi	8	Ob progi 8	0	15	1	1	0	1	1
11589022	Panonska ulica	1	Panonska ulica 1	0	0	1	1	0	1	1
11589073	Panonska ulica	5	Panonska ulica 5	29	0	1	1	0	0	1
11589120	Panonska ulica	12	Panonska ulica 12	1	0	1	1	0	1	1
11605150	Lastomerci	7	Lastomerci 7	6	0	0	0	0	0	1
11605273	Lastomerci	17	Lastomerci 17	5	0	0	0	0	0	1
19125874	Kocljeva ulica	17	Kocljeva ulica 17	27	0	1	1	0	0	1
19135942	Radvenci	45A	Radvenci 45A	0	0	0	0	0	0	0
11634907	Spodnja Ščavnica	15	Spodnja Ščavnica 15	6	0	1	0	0	1	1
11634958	Spodnja Ščavnica	18	Spodnja Ščavnica 18	2	0	1	0	1	1	1
11629083	Radvenci	12	Radvenci 12	1	0	3	0	1	1	1
11638082	Stavešinci	5	Stavešinci 5	4	0	0	0	0	1	1
11620329	Police	43	Police 43	0	0	1	0	0	0	1
11620710	Police	79	Police 79	3	0	1	0	1	1	1
11621031	Police	109	Police 109	5	0	0	0	1	0	1
11621228	Police	126	Police 126	2	1	1	0	1	1	1
11607519	Lomanoše	53	Lomanoše 53	0	0	0	0	0	0	0
11620230	Police	36	Police 36	1	0	1	0	1	1	1
11584233	Črešnjevci	218	Črešnjevci 218	0	0	0	0	0	0	0
11584284	Črešnjevci	223	Črešnjevci 223	5	0	1	0	1	1	1
11590900	Šlebingerjev breg	23	Šlebingerjev breg 23	3	0	1	1	0	1	1
11590969	Trate	1	Trate 1	2	0	1	0	0	1	1
11591019	Trate	5	Trate 5	0	0	1	1	0	1	1
11593615	Trstenjakova ulica	5	Trstenjakova ulica 5	3	0	1	0	1	1	1
11593666	Trubarjeva ulica	3	Trubarjeva ulica 3	4	0	1	1	0	0	1
11618146	Plitvički Vrh	47	Plitvički Vrh 47	0	0	0	0	0	0	0
11591264	Ulica Silvire Tomassini	2	Ulica Silvire Tomassini 2	2	0	1	1	0	1	1
11591337	Ulica Silvire Tomassini	12	Ulica Silvire Tomassini 12	0	1	1	1	0	1	1
11591370	Ulica Silvire Tomassini	17	Ulica Silvire Tomassini 17	3	0	1	1	0	1	1
11591426	Ulica Silvire Tomassini	22	Ulica Silvire Tomassini 22	2	0	1	1	0	1	1
11591485	Vrečova cesta	3	Vrečova cesta 3	3	0	1	1	0	1	1
11591523	Vrečova cesta	7	Vrečova cesta 7	6	0	1	1	0	1	1
11591574	Vrtna ulica	1	Vrtna ulica 1	5	0	1	1	0	1	1
11582982	Črešnjevci	104	Črešnjevci 104	2	0	1	1	0	1	1
11620396	Police	51	Police 51	2	1	1	0	1	1	1
11620442	Police	56	Police 56	0	0	0	0	0	0	0
11591728	Vrtna ulica	20	Vrtna ulica 20	3	0	1	1	0	1	1
11594085	Gornji Ivanjci	2	Gornji Ivanjci 2	2	0	0	0	1	1	1
11594131	Gornji Ivanjci	7	Gornji Ivanjci 7	1	0	0	0	0	0	1
11594182	Gornji Ivanjci	11	Gornji Ivanjci 11	1	0	0	0	0	0	0
11587208	Delavska pot	5	Delavska pot 5	3	0	1	1	0	1	1
11587259	Delavska pot	9	Delavska pot 9	4	0	1	1	0	1	1
11587305	Delavska pot	16	Delavska pot 16	2	0	1	1	0	1	1
11587356	Delavska pot	24	Delavska pot 24	2	0	1	1	0	1	1
11587372	Grajska cesta	2	Grajska cesta 2	3	0	1	1	0	1	1
11587437	Grajska cesta	8	Grajska cesta 8	2	0	1	1	0	1	1
11596223	Hercegovščak	31	Hercegovščak 31	4	0	1	0	1	1	1
11596274	Hercegovščak	35	Hercegovščak 35	6	0	1	0	1	1	1
11596347	Hercegovščak	40	Hercegovščak 40	5	0	1	0	1	1	1
11596380	Hercegovščak	44A	Hercegovščak 44A	2	0	1	0	1	1	1
11596436	Hercegovščak	48A	Hercegovščak 48A	1	1	1	0	1	1	1
11598196	Ivanjski Vrh	1	Ivanjski Vrh 1	0	0	0	0	0	0	0
11612024	Negova	5	Negova 5	7	0	3	0	1	1	1
11587739	Gubčeva cesta	6	Gubčeva cesta 6	0	0	0	0	0	0	0
11612938	Negova	92	Negova 92	0	0	0	0	0	0	0
11612997	Negova	97	Negova 97	4	0	3	0	1	1	1
11599320	Ivanjševski Vrh	49	Ivanjševski Vrh 49	2	0	1	0	1	1	1
11599362	Ivanjševski Vrh	53	Ivanjševski Vrh 53	0	0	1	0	1	0	1
11589014	Mariborska cesta	29	Mariborska cesta 29	5	0	1	1	0	1	1
11592651	Miklošičeva ulica	5	Miklošičeva ulica 5	2	0	1	0	1	1	1
11599435	Ivanjševski Vrh	58	Ivanjševski Vrh 58	2	0	1	0	1	1	1
11599486	Ivanjševski Vrh	63	Ivanjševski Vrh 63	0	0	0	0	0	0	0
11613217	Negova	117	Negova 117	2	0	0	0	1	1	1
11613322	Norički Vrh	1	Norički Vrh 1	0	0	1	0	1	0	1
11613381	Norički Vrh	7	Norički Vrh 7	6	1	1	0	0	1	1
19127800	Apaška cesta	1B	Apaška cesta 1B	0	0	1	1	0	1	1
11643272	Zagajski Vrh	40A	Zagajski Vrh 40A	3	0	3	0	1	1	1
11643841	Zbigovci	39A	Zbigovci 39A	0	0	1	0	1	0	1
16171522	Gasilska cesta	1	Gasilska cesta 1	4	0	1	1	0	1	1
11609775	Mele	36	Mele 36	0	0	1	0	0	0	1
19119530	Prežihova ulica	3A	Prežihova ulica 3A	3	0	1	1	0	1	1
11607446	Lomanoše	48	Lomanoše 48	1	0	1	0	1	1	1
11589880	Partizanska cesta	48	Partizanska cesta 48	0	0	1	1	0	1	1
11592848	Ob potoku	10	Ob potoku 10	0	0	0	1	0	0	1
11592414	Kocljeva ulica	2	Kocljeva ulica 2	0	0	1	1	0	1	1
11634877	Spodnja Ščavnica	13	Spodnja Ščavnica 13	3	0	0	0	1	1	1
11644104	Zbigovci	64	Zbigovci 64	3	0	1	0	1	1	1
19138925	Police	108A	Police 108A	0	0	1	0	1	0	1
11606342	Lokavci	20	Lokavci 20	3	1	3	0	1	1	1
11638732	Stavešinski Vrh	40A	Stavešinski Vrh 40A	0	0	1	0	0	0	1
16391026	Orehovci	3A	Orehovci 3A	3	0	1	0	1	1	1
19139026	Podgrad	35A	Podgrad 35A	0	0	1	1	0	1	1
16551333	Police	132A	Police 132A	4	0	1	0	1	1	1
11644309	Zbigovci	79	Zbigovci 79	6	0	1	0	1	1	1
11589570	Partizanska cesta	21	Partizanska cesta 21	18	0	1	1	0	0	1
19138593	Simoničev breg	17	Simoničev breg 17	0	0	1	0	1	1	1
11637965	Stavešinci	1A	Stavešinci 1A	0	0	1	0	1	0	1
11629997	Rodmošci	15	Rodmošci 15	4	0	1	0	1	1	1
19138330	Ivanjski Vrh	4A	Ivanjski Vrh 4A	0	0	0	0	0	0	0
19138259	Stavešinci	1D	Stavešinci 1D	0	0	1	0	1	1	1
11606458	Lokavci	30	Lokavci 30	2	0	3	0	1	1	1
11606768	Lomanoše	7A	Lomanoše 7A	3	0	1	0	1	1	1
11635997	Spodnja Ščavnica	88	Spodnja Ščavnica 88	5	0	0	0	1	1	1
11589774	Partizanska cesta	40	Partizanska cesta 40	0	0	1	1	0	1	1
19131084	Lokavci	26A	Lokavci 26A	1	0	3	0	1	1	1
11588026	Kerenčičeva ulica	8	Kerenčičeva ulica 8	2	0	1	1	0	1	1
16563005	Zbigovci	2B	Zbigovci 2B	1	0	1	0	1	1	1
11643400	Zbigovci	3B	Zbigovci 3B	6	0	1	0	1	1	1
11621848	Ptujska Cesta	32B	Ptujska Cesta 32B	0	0	1	0	1	0	1
11609856	Mele	45	Mele 45	2	0	1	1	0	1	1
11609341	Mele	5	Mele 5	0	0	1	0	0	0	1
11609392	Mele	12	Mele 12	2	1	1	1	0	1	1
11609457	Mele	17A	Mele 17A	6	0	1	1	0	1	1
19129853	Ivanjševski Vrh	53A	Ivanjševski Vrh 53A	0	0	1	0	0	0	1
19129888	Ljutomerska cesta	30B	Ljutomerska cesta 30B	0	0	1	1	0	0	1
19136469	Mele	35B	Mele 35B	3	0	1	1	0	1	1
11612156	Negova	18	Negova 18	0	0	0	0	0	0	0
11612440	Negova	46	Negova 46	3	0	3	0	1	1	1
11612806	Negova	80	Negova 80	2	0	0	0	0	1	1
11613047	Negova	101	Negova 101	0	0	3	0	1	1	1
11619304	Podgrad	30	Podgrad 30	0	0	1	0	1	1	1
11619363	Podgrad	35	Podgrad 35	2	0	1	1	0	1	1
11583857	Črešnjevci	184	Črešnjevci 184	4	0	1	0	1	1	1
11584225	Črešnjevci	217	Črešnjevci 217	3	0	1	0	1	1	1
11590594	Simoničev breg	8	Simoničev breg 8	2	0	1	1	0	1	1
11590659	Simoničev breg	16	Simoničev breg 16	2	0	1	1	0	1	1
11593470	Strma ulica	2	Strma ulica 2	3	1	1	1	0	1	1
11593518	Strma ulica	6	Strma ulica 6	2	0	1	1	0	1	1
11590691	Šlebingerjev breg	1	Šlebingerjev breg 1	4	0	1	1	0	1	1
11592384	Kajuhova ulica	4	Kajuhova ulica 4	2	0	1	1	0	1	1
11598331	Ivanjski Vrh	13A	Ivanjski Vrh 13A	0	0	0	0	0	0	0
11598404	Ivanjski Vrh	15	Ivanjski Vrh 15	5	0	0	0	1	1	1
11598455	Ivanjski Vrh	20	Ivanjski Vrh 20	0	0	0	0	0	0	0
11598501	Ivanjski Vrh	25	Ivanjski Vrh 25	0	0	0	0	0	0	0
11612199	Negova	21	Negova 21	7	0	3	0	1	1	1
11607225	Lomanoše	35	Lomanoše 35	2	0	1	0	1	1	1
11607292	Lomanoše	40	Lomanoše 40	2	0	1	0	1	1	1
